,country,latitude,longitude,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand
1033,United Kingdom,54.0,-2.0,24/4/2020,138078,4583,18738,638,2033.969,67.51,276.022,9.398,444222,18401,6.544,0.271
1034,United Kingdom,54.0,-2.0,25/4/2020,143464,5386,19506,768,2113.307,79.339,287.335,11.313,517836,23115,7.628,0.34
1035,United Kingdom,54.0,-2.0,26/4/2020,148377,4913,20319,813,2185.679,72.371,299.311,11.976,543413,25577,8.005,0.377
1036,United Kingdom,54.0,-2.0,27/4/2020,152840,4463,20732,413,2251.421,65.743,305.394,6.084,569768,26355,8.393,0.388
1037,United Kingdom,54.0,-2.0,28/4/2020,157149,4309,21092,360,2314.895,63.474,310.697,5.303,599339,29571,8.829,0.436
1038,United Kingdom,54.0,-2.0,29/4/2020,161145,3996,21678,586,2373.759,58.863,319.329,8.632,632794,33455,9.321,0.493
1039,United Kingdom,54.0,-2.0,30/4/2020,165221,4076,26097,4419,2433.801,60.042,384.424,65.094,687369,54575,10.125,0.804
1040,Ghana,8.0,-2.0,11/4/2020,378,0,6,0,12.165,0.0,0.193,0.0,37954,10608,1.221,0.341
1041,Ghana,8.0,-2.0,14/4/2020,566,0,8,0,18.215,0.0,0.257,0.0,50719,6298,1.632,0.203
1042,Ghana,8.0,-2.0,19/4/2020,834,193,9,1,26.84,6.211,0.29,0.032,68591,7675,2.207,0.247
1043,Greece,39.0,22.0,13/3/2020,133,34,1,0,12.76,3.262,0.096,0.0,2700,520,0.259,0.05
1044,Greece,39.0,22.0,14/3/2020,190,57,1,0,18.229,5.469,0.096,0.0,3400,700,0.326,0.067
1045,Greece,39.0,22.0,15/3/2020,228,38,3,2,21.875,3.646,0.288,0.192,4000,600,0.384,0.058
1046,Greece,39.0,22.0,16/3/2020,331,103,4,1,31.757,9.882,0.384,0.096,4320,320,0.414,0.031
1047,Greece,39.0,22.0,28/3/2020,966,74,28,2,92.679,7.1,2.686,0.192,14363,886,1.378,0.085
1048,Greece,39.0,22.0,29/3/2020,1061,95,32,4,101.794,9.114,3.07,0.384,15151,788,1.454,0.076
1049,Greece,39.0,22.0,30/3/2020,1156,95,38,6,110.908,9.114,3.646,0.576,15961,810,1.531,0.078
1050,Greece,39.0,22.0,31/3/2020,1212,56,43,5,116.281,5.373,4.125,0.48,16732,771,1.605,0.074
1051,Greece,39.0,22.0,1/4/2020,1314,102,49,6,126.067,9.786,4.701,0.576,17350,618,1.665,0.059
1052,Greece,39.0,22.0,2/4/2020,1375,61,50,1,131.919,5.852,4.797,0.096,18844,1494,1.808,0.143
1053,Greece,39.0,22.0,3/4/2020,1514,139,53,3,145.255,13.336,5.085,0.288,22437,3593,2.153,0.345
1054,Greece,39.0,22.0,6/4/2020,1735,62,73,5,166.458,5.948,7.004,0.48,26193,740,2.513,0.071
1055,Greece,39.0,22.0,7/4/2020,1755,20,79,6,168.377,1.919,7.579,0.576,28584,2391,2.742,0.229
1056,Greece,39.0,22.0,8/4/2020,1832,77,81,2,175.764,7.387,7.771,0.192,32528,3944,3.121,0.378
1057,Greece,39.0,22.0,9/4/2020,1884,52,83,2,180.753,4.989,7.963,0.192,33634,1106,3.227,0.106
1058,Greece,39.0,22.0,10/4/2020,1955,71,86,3,187.565,6.812,8.251,0.288,35432,1798,3.399,0.173
1059,Greece,39.0,22.0,11/4/2020,2011,56,90,4,192.938,5.373,8.635,0.384,37344,1912,3.583,0.183
1060,Greece,39.0,22.0,12/4/2020,2081,70,93,3,199.654,6.716,8.923,0.288,42261,4917,4.055,0.472
1061,Greece,39.0,22.0,13/4/2020,2114,33,98,5,202.82,3.166,9.402,0.48,43417,1156,4.165,0.111
1062,Greece,39.0,22.0,14/4/2020,2145,31,99,1,205.794,2.974,9.498,0.096,48798,5381,4.682,0.516
1063,Greece,39.0,22.0,15/4/2020,2170,25,101,2,208.192,2.399,9.69,0.192,50771,1973,4.871,0.189
1064,Greece,39.0,22.0,21/4/2020,2245,10,116,6,215.388,0.959,11.129,0.576,55666,1322,5.341,0.127
1065,Greece,39.0,22.0,22/4/2020,2401,156,121,5,230.355,14.967,11.609,0.48,56944,1278,5.463,0.123
1066,Greece,39.0,22.0,23/4/2020,2408,7,121,0,231.026,0.672,11.609,0.0,59241,2297,5.684,0.22
1067,Greece,39.0,22.0,24/4/2020,2463,55,125,4,236.303,5.277,11.993,0.384,61407,2166,5.891,0.208
1068,Greece,39.0,22.0,25/4/2020,2490,27,130,5,238.893,2.59,12.472,0.48,63087,1680,6.053,0.161
1069,Greece,39.0,22.0,26/4/2020,2506,16,130,0,240.429,1.535,12.472,0.0,64608,1521,6.199,0.146
1070,Greece,39.0,22.0,27/4/2020,2506,0,130,0,240.429,0.0,12.472,0.0,66094,1486,6.341,0.143
1071,Greece,39.0,22.0,28/4/2020,2534,28,136,6,243.115,2.686,13.048,0.576,69833,3739,6.7,0.359
1072,Greece,39.0,22.0,29/4/2020,2534,0,136,0,243.115,0.0,13.048,0.0,72130,2297,6.92,0.22
1073,Greece,39.0,22.0,30/4/2020,2576,42,139,3,247.144,4.03,13.336,0.288,75170,3040,7.212,0.292
1074,Croatia,45.1667,15.5,4/3/2020,9,1,0,0,2.192,0.244,0.0,0.0,255,8,0.062,0.002
1075,Croatia,45.1667,15.5,6/3/2020,10,1,0,0,2.436,0.244,0.0,0.0,302,29,0.074,0.007
1076,Croatia,45.1667,15.5,7/3/2020,11,1,0,0,2.679,0.244,0.0,0.0,317,15,0.077,0.004
1077,Croatia,45.1667,15.5,8/3/2020,12,1,0,0,2.923,0.244,0.0,0.0,327,10,0.08,0.002
1078,Croatia,45.1667,15.5,13/3/2020,25,9,0,0,6.09,2.192,0.0,0.0,553,70,0.135,0.017
1079,Croatia,45.1667,15.5,14/3/2020,31,6,0,0,7.551,1.462,0.0,0.0,649,96,0.158,0.023
1080,Croatia,45.1667,15.5,15/3/2020,37,6,0,0,9.013,1.462,0.0,0.0,745,96,0.181,0.023
1081,Croatia,45.1667,15.5,16/3/2020,48,11,0,0,11.692,2.679,0.0,0.0,880,135,0.214,0.033
1082,Croatia,45.1667,15.5,17/3/2020,56,8,0,0,13.641,1.949,0.0,0.0,1109,229,0.27,0.056
1083,Croatia,45.1667,15.5,18/3/2020,69,13,0,0,16.808,3.167,0.0,0.0,1181,72,0.288,0.018
1084,Croatia,45.1667,15.5,19/3/2020,81,12,0,0,19.731,2.923,0.0,0.0,1264,83,0.308,0.02
1085,Croatia,45.1667,15.5,25/3/2020,382,76,1,1,93.051,18.513,0.244,0.244,3618,459,0.881,0.112
1086,Croatia,45.1667,15.5,26/3/2020,418,36,1,0,101.82,8.769,0.244,0.0,4208,590,1.025,0.144
1087,Croatia,45.1667,15.5,27/3/2020,495,77,2,1,120.577,18.756,0.487,0.244,4778,570,1.164,0.139
1088,Croatia,45.1667,15.5,28/3/2020,586,91,3,1,142.743,22.167,0.731,0.244,5215,437,1.27,0.106
1089,Croatia,45.1667,15.5,29/3/2020,657,71,5,2,160.038,17.295,1.218,0.487,5900,685,1.437,0.167
1090,Croatia,45.1667,15.5,30/3/2020,713,56,6,1,173.679,13.641,1.462,0.244,6404,504,1.56,0.123
1091,Croatia,45.1667,15.5,31/3/2020,790,77,6,0,192.436,18.756,1.462,0.0,7015,611,1.709,0.149
1092,Croatia,45.1667,15.5,1/4/2020,867,77,6,0,211.192,18.756,1.462,0.0,7680,665,1.871,0.162
1093,Croatia,45.1667,15.5,2/4/2020,963,96,6,0,234.577,23.385,1.462,0.0,8352,672,2.034,0.164
1094,Croatia,45.1667,15.5,3/4/2020,1011,48,7,1,246.269,11.692,1.705,0.244,9250,898,2.253,0.219
1095,Croatia,45.1667,15.5,4/4/2020,1079,68,8,1,262.833,16.564,1.949,0.244,9833,583,2.395,0.142
1096,Croatia,45.1667,15.5,5/4/2020,1126,47,12,4,274.282,11.449,2.923,0.974,10847,1014,2.642,0.247
1097,Croatia,45.1667,15.5,6/4/2020,1182,56,15,3,287.923,13.641,3.654,0.731,11464,617,2.793,0.15
1098,Croatia,45.1667,15.5,7/4/2020,1222,40,16,1,297.666,9.744,3.897,0.244,12322,858,3.002,0.209
1099,Croatia,45.1667,15.5,8/4/2020,1282,60,18,2,312.282,14.615,4.385,0.487,13125,803,3.197,0.196
1100,Croatia,45.1667,15.5,9/4/2020,1343,61,19,1,327.141,14.859,4.628,0.244,13680,555,3.332,0.135
1101,Croatia,45.1667,15.5,10/4/2020,1407,64,20,1,342.73,15.59,4.872,0.244,14612,932,3.559,0.227
1102,Croatia,45.1667,15.5,11/4/2020,1495,88,21,1,364.166,21.436,5.115,0.244,15691,1079,3.822,0.263
1103,Croatia,45.1667,15.5,12/4/2020,1534,39,21,0,373.666,9.5,5.115,0.0,16381,690,3.99,0.168
1104,Croatia,45.1667,15.5,13/4/2020,1600,66,23,2,389.743,16.077,5.603,0.487,17790,1409,4.333,0.343
1105,Croatia,45.1667,15.5,14/4/2020,1650,50,25,2,401.923,12.179,6.09,0.487,18359,569,4.472,0.139
1106,Croatia,45.1667,15.5,15/4/2020,1704,54,31,6,415.076,13.154,7.551,1.462,19256,897,4.691,0.218
1107,Croatia,45.1667,15.5,16/4/2020,1741,37,34,3,424.089,9.013,8.282,0.731,20158,902,4.91,0.22
1108,Croatia,45.1667,15.5,17/4/2020,1791,50,35,1,436.269,12.179,8.526,0.244,20953,795,5.104,0.194
1109,Croatia,45.1667,15.5,18/4/2020,1814,23,36,1,441.871,5.603,8.769,0.244,21647,694,5.273,0.169
1110,Croatia,45.1667,15.5,19/4/2020,1832,18,39,3,446.256,4.385,9.5,0.731,24186,2539,5.891,0.618
1111,Croatia,45.1667,15.5,20/4/2020,1871,39,47,8,455.756,9.5,11.449,1.949,26610,2424,6.482,0.59
1112,Croatia,45.1667,15.5,23/4/2020,1950,42,48,0,474.999,10.231,11.692,0.0,28853,1239,7.028,0.302
1113,Croatia,45.1667,15.5,24/4/2020,1981,31,50,2,482.551,7.551,12.179,0.487,30213,1360,7.36,0.331
1114,Croatia,45.1667,15.5,25/4/2020,2009,28,51,1,489.371,6.821,12.423,0.244,30913,700,7.53,0.171
1115,Croatia,45.1667,15.5,26/4/2020,2016,7,54,3,491.076,1.705,13.154,0.731,31622,709,7.703,0.173
1116,Croatia,45.1667,15.5,27/4/2020,2030,14,55,1,494.487,3.41,13.397,0.244,32817,1195,7.994,0.291
1117,Croatia,45.1667,15.5,28/4/2020,2039,9,59,4,496.679,2.192,14.372,0.974,33577,760,8.179,0.185
1118,Croatia,45.1667,15.5,29/4/2020,2047,8,63,4,498.628,1.949,15.346,0.974,34476,899,8.398,0.219
1119,Croatia,45.1667,15.5,30/4/2020,2062,15,67,4,502.281,3.654,16.32,0.974,36221,1745,8.823,0.425
1120,Hungary,47.0,20.0,7/3/2020,4,2,0,0,0.414,0.207,0.0,0.0,319,50,0.033,0.005
1121,Hungary,47.0,20.0,8/3/2020,7,3,0,0,0.725,0.311,0.0,0.0,362,43,0.037,0.004
1122,Hungary,47.0,20.0,11/3/2020,12,3,0,0,1.242,0.311,0.0,0.0,609,78,0.063,0.008
1123,Hungary,47.0,20.0,12/3/2020,13,1,0,0,1.346,0.104,0.0,0.0,730,121,0.076,0.013
1124,Hungary,47.0,20.0,13/3/2020,16,3,0,0,1.656,0.311,0.0,0.0,858,128,0.089,0.013
1125,Hungary,47.0,20.0,14/3/2020,25,9,0,0,2.588,0.932,0.0,0.0,1014,156,0.105,0.016
1126,Hungary,47.0,20.0,15/3/2020,31,6,0,0,3.209,0.621,0.0,0.0,1236,222,0.128,0.023
1127,Hungary,47.0,20.0,16/3/2020,39,8,1,1,4.037,0.828,0.104,0.104,1470,234,0.152,0.024
1128,Hungary,47.0,20.0,17/3/2020,50,11,1,0,5.176,1.139,0.104,0.0,1587,117,0.164,0.012
1129,Hungary,47.0,20.0,18/3/2020,50,0,1,0,5.176,0.0,0.104,0.0,1803,216,0.187,0.022
1130,Hungary,47.0,20.0,19/3/2020,73,23,1,0,7.557,2.381,0.104,0.0,2322,519,0.24,0.054
1131,Hungary,47.0,20.0,20/3/2020,85,12,1,0,8.799,1.242,0.104,0.0,3007,685,0.311,0.071
1132,Hungary,47.0,20.0,21/3/2020,103,18,4,3,10.662,1.863,0.414,0.311,3477,470,0.36,0.049
1133,Hungary,47.0,20.0,22/3/2020,131,28,4,0,13.561,2.898,0.414,0.0,4443,966,0.46,0.1
1134,Hungary,47.0,20.0,23/3/2020,167,36,7,3,17.287,3.727,0.725,0.311,5515,1072,0.571,0.111
1135,Hungary,47.0,20.0,24/3/2020,187,20,8,1,19.357,2.07,0.828,0.104,6113,598,0.633,0.062
1136,Hungary,47.0,20.0,25/3/2020,226,39,10,2,23.395,4.037,1.035,0.207,6817,704,0.706,0.073
1137,Hungary,47.0,20.0,26/3/2020,261,35,10,0,27.018,3.623,1.035,0.0,8005,1188,0.829,0.123
1138,Hungary,47.0,20.0,27/3/2020,300,39,10,0,31.055,4.037,1.035,0.0,9275,1270,0.96,0.131
1139,Hungary,47.0,20.0,28/3/2020,343,43,11,1,35.506,4.451,1.139,0.104,10303,1028,1.067,0.106
1140,Hungary,47.0,20.0,29/3/2020,408,65,13,2,42.234,6.729,1.346,0.207,12148,1845,1.258,0.191
1141,Hungary,47.0,20.0,30/3/2020,447,39,15,2,46.272,4.037,1.553,0.207,13301,1153,1.377,0.119
1142,Hungary,47.0,20.0,31/3/2020,492,45,16,1,50.93,4.658,1.656,0.104,14146,845,1.464,0.087
1143,Hungary,47.0,20.0,1/4/2020,525,33,20,4,54.346,3.416,2.07,0.414,15208,1062,1.574,0.11
1144,Hungary,47.0,20.0,2/4/2020,585,60,21,1,60.557,6.211,2.174,0.104,16401,1193,1.698,0.123
1145,Hungary,47.0,20.0,3/4/2020,623,38,26,5,64.49,3.934,2.691,0.518,17769,1368,1.839,0.142
1146,Hungary,47.0,20.0,4/4/2020,678,55,32,6,70.184,5.693,3.313,0.621,19424,1655,2.011,0.171
1147,Hungary,47.0,20.0,5/4/2020,733,55,34,2,75.877,5.693,3.52,0.207,21250,1826,2.2,0.189
1148,Hungary,47.0,20.0,6/4/2020,744,11,38,4,77.016,1.139,3.934,0.414,22282,1032,2.307,0.107
1149,Hungary,47.0,20.0,7/4/2020,817,73,47,9,84.573,7.557,4.865,0.932,23746,1464,2.458,0.152
1150,Hungary,47.0,20.0,8/4/2020,895,78,58,11,92.647,8.074,6.004,1.139,25748,2002,2.665,0.207
1151,Hungary,47.0,20.0,9/4/2020,980,85,66,8,101.446,8.799,6.832,0.828,27826,2078,2.88,0.215
1152,Hungary,47.0,20.0,10/4/2020,1190,210,77,11,123.184,21.738,7.971,1.139,29948,2122,3.1,0.22
1153,Hungary,47.0,20.0,11/4/2020,1310,120,85,8,135.606,12.422,8.799,0.828,31961,2013,3.308,0.208
1154,Hungary,47.0,20.0,12/4/2020,1410,100,99,14,145.957,10.352,10.248,1.449,33532,1571,3.471,0.163
1155,Hungary,47.0,20.0,13/4/2020,1458,48,109,10,150.926,4.969,11.283,1.035,34819,1287,3.604,0.133
1156,Hungary,47.0,20.0,14/4/2020,1512,54,122,13,156.516,5.59,12.629,1.346,35825,1006,3.708,0.104
1157,Hungary,47.0,20.0,15/4/2020,1579,67,134,12,163.452,6.936,13.871,1.242,37326,1501,3.864,0.155
1158,Hungary,47.0,20.0,16/4/2020,1652,73,142,8,171.008,7.557,14.699,0.828,38489,1163,3.984,0.12
1159,Hungary,47.0,20.0,17/4/2020,1763,111,156,14,182.499,11.49,16.148,1.449,41590,3101,4.305,0.321
1160,Hungary,47.0,20.0,18/4/2020,1834,71,172,16,189.848,7.35,17.805,1.656,43901,2311,4.544,0.239
1161,Hungary,47.0,20.0,19/4/2020,1916,82,189,17,198.336,8.488,19.565,1.76,46353,2452,4.798,0.254
1162,Hungary,47.0,20.0,20/4/2020,1984,68,199,10,205.376,7.039,20.6,1.035,48057,1704,4.975,0.176
1163,Hungary,47.0,20.0,21/4/2020,2098,114,213,14,217.176,11.801,22.049,1.449,50052,1995,5.181,0.207
1164,Hungary,47.0,20.0,22/4/2020,2168,70,225,12,224.423,7.246,23.291,1.242,52702,2650,5.455,0.274
1165,Hungary,47.0,20.0,23/4/2020,2284,116,225,0,236.43,12.008,23.291,0.0,55390,2688,5.734,0.278
1166,Hungary,47.0,20.0,24/4/2020,2383,99,250,25,246.678,10.248,25.879,2.588,58251,2861,6.03,0.296
1167,Hungary,47.0,20.0,25/4/2020,2443,60,262,12,252.889,6.211,27.121,1.242,60801,2550,6.294,0.264
1168,Hungary,47.0,20.0,26/4/2020,2500,57,272,10,258.79,5.9,28.156,1.035,63505,2704,6.574,0.28
1169,Hungary,47.0,20.0,27/4/2020,2583,83,280,8,267.382,8.592,28.984,0.828,65625,2120,6.793,0.219
1170,Hungary,47.0,20.0,28/4/2020,2649,66,291,11,274.214,6.832,30.123,1.139,67172,1547,6.953,0.16
1171,Hungary,47.0,20.0,29/4/2020,2727,78,300,9,282.288,8.074,31.055,0.932,70300,3128,7.277,0.324
1172,Hungary,47.0,20.0,30/4/2020,2775,48,312,12,287.257,4.969,32.297,1.242,72951,2651,7.552,0.274
1173,Indonesia,-5.0,120.0,17/3/2020,134,17,5,0,0.49,0.062,0.018,0.0,1255,25,0.005,0.0
1174,Indonesia,-5.0,120.0,20/3/2020,227,55,19,14,0.83,0.201,0.069,0.051,1898,247,0.007,0.001
1175,Indonesia,-5.0,120.0,23/3/2020,514,64,48,10,1.879,0.234,0.175,0.037,2483,74,0.009,0.0
1176,Indonesia,-5.0,120.0,24/3/2020,579,65,49,1,2.117,0.238,0.179,0.004,2863,380,0.01,0.001
1177,Indonesia,-5.0,120.0,28/3/2020,1046,153,87,9,3.824,0.559,0.318,0.033,5775,1286,0.021,0.005
1178,Indonesia,-5.0,120.0,29/3/2020,1155,109,102,15,4.223,0.399,0.373,0.055,6266,491,0.023,0.002
1179,Indonesia,-5.0,120.0,30/3/2020,1285,130,114,12,4.698,0.475,0.417,0.044,6534,268,0.024,0.001
1180,Indonesia,-5.0,120.0,31/3/2020,1414,129,122,8,5.17,0.472,0.446,0.029,6663,129,0.024,0.0
1181,Indonesia,-5.0,120.0,1/4/2020,1528,114,136,14,5.586,0.417,0.497,0.051,6777,114,0.025,0.0
1182,Indonesia,-5.0,120.0,2/4/2020,1677,149,157,21,6.131,0.545,0.574,0.077,7193,416,0.026,0.002
1183,Indonesia,-5.0,120.0,3/4/2020,1790,113,170,13,6.544,0.413,0.622,0.048,7621,428,0.028,0.002
1184,Indonesia,-5.0,120.0,4/4/2020,1986,196,181,11,7.261,0.717,0.662,0.04,7986,365,0.029,0.001
1185,Indonesia,-5.0,120.0,7/4/2020,2491,218,209,11,9.107,0.797,0.764,0.04,13433,1973,0.049,0.007
1186,Indonesia,-5.0,120.0,8/4/2020,2738,247,221,12,10.01,0.903,0.808,0.044,14571,1138,0.053,0.004
1187,Indonesia,-5.0,120.0,9/4/2020,2956,218,240,19,10.807,0.797,0.877,0.069,16848,2277,0.062,0.008
1188,Indonesia,-5.0,120.0,10/4/2020,3293,337,280,40,12.039,1.232,1.024,0.146,19452,2604,0.071,0.01
1189,Indonesia,-5.0,120.0,11/4/2020,3512,219,306,26,12.84,0.801,1.119,0.095,19782,330,0.072,0.001
1190,Indonesia,-5.0,120.0,12/4/2020,3842,330,327,21,14.046,1.206,1.196,0.077,27075,7293,0.099,0.027
1191,Indonesia,-5.0,120.0,13/4/2020,4241,399,373,46,15.505,1.459,1.364,0.168,27391,316,0.1,0.001
1192,Indonesia,-5.0,120.0,14/4/2020,4557,316,399,26,16.66,1.155,1.459,0.095,31628,4237,0.116,0.015
1193,Indonesia,-5.0,120.0,15/4/2020,4839,282,459,60,17.691,1.031,1.678,0.219,33001,1373,0.121,0.005
1194,Indonesia,-5.0,120.0,16/4/2020,5136,297,469,10,18.777,1.086,1.715,0.037,34975,1974,0.128,0.007
1195,Indonesia,-5.0,120.0,17/4/2020,5516,380,496,27,20.166,1.389,1.813,0.099,37134,2159,0.136,0.008
1196,Indonesia,-5.0,120.0,18/4/2020,5923,407,520,24,21.654,1.488,1.901,0.088,39422,2288,0.144,0.008
1197,Indonesia,-5.0,120.0,19/4/2020,6248,325,535,15,22.843,1.188,1.956,0.055,42219,2797,0.154,0.01
1198,Indonesia,-5.0,120.0,20/4/2020,6575,327,582,47,24.038,1.196,2.128,0.172,43749,1530,0.16,0.006
1199,Indonesia,-5.0,120.0,21/4/2020,6760,185,590,8,24.715,0.676,2.157,0.029,46173,2424,0.169,0.009
1200,Indonesia,-5.0,120.0,22/4/2020,7135,375,616,26,26.085,1.371,2.252,0.095,47361,1188,0.173,0.004
1201,Indonesia,-5.0,120.0,23/4/2020,7418,283,635,19,27.12,1.035,2.322,0.069,48647,1286,0.178,0.005
1202,Indonesia,-5.0,120.0,24/4/2020,7775,357,647,12,28.425,1.305,2.365,0.044,50563,1916,0.185,0.007
1203,Indonesia,-5.0,120.0,25/4/2020,8211,436,689,42,30.019,1.594,2.519,0.154,52541,1978,0.192,0.007
1204,Indonesia,-5.0,120.0,26/4/2020,8607,396,720,31,31.467,1.448,2.632,0.113,56974,4433,0.208,0.016
1205,Indonesia,-5.0,120.0,27/4/2020,8882,275,743,23,32.473,1.005,2.716,0.084,59409,2435,0.217,0.009
1206,Indonesia,-5.0,120.0,28/4/2020,9096,214,765,22,33.255,0.782,2.797,0.08,62544,3135,0.229,0.011
1207,Indonesia,-5.0,120.0,29/4/2020,9511,415,773,8,34.772,1.517,2.826,0.029,67784,5240,0.248,0.019
1208,Indonesia,-5.0,120.0,30/4/2020,9771,260,784,11,35.723,0.951,2.866,0.04,72351,4567,0.265,0.017
1209,India,20.0,77.0,19/3/2020,165,28,3,0,0.12,0.02,0.002,0.0,13316,191,0.01,0.0
1210,India,20.0,77.0,20/3/2020,191,26,4,1,0.138,0.019,0.003,0.001,14376,1060,0.01,0.001
1211,India,20.0,77.0,21/3/2020,231,40,4,0,0.167,0.029,0.003,0.0,15701,1325,0.011,0.001
1212,India,20.0,77.0,22/3/2020,320,89,4,0,0.232,0.064,0.003,0.0,16999,1298,0.012,0.001
1213,India,20.0,77.0,23/3/2020,439,119,7,3,0.318,0.086,0.005,0.002,20707,3708,0.015,0.003
1214,India,20.0,77.0,24/3/2020,492,53,9,2,0.357,0.038,0.007,0.001,20864,157,0.015,0.0
1215,India,20.0,77.0,25/3/2020,562,70,9,0,0.407,0.051,0.007,0.0,25144,4280,0.018,0.003
1216,India,20.0,77.0,3/4/2020,2301,336,56,6,1.667,0.243,0.041,0.004,69245,21294,0.05,0.015
1217,India,20.0,77.0,4/4/2020,2902,601,68,12,2.103,0.436,0.049,0.009,79950,10705,0.058,0.008
1218,India,20.0,77.0,5/4/2020,3374,472,77,9,2.445,0.342,0.056,0.007,89534,9584,0.065,0.007
1219,India,20.0,77.0,6/4/2020,4067,693,109,32,2.947,0.502,0.079,0.023,101068,11534,0.073,0.008
1220,India,20.0,77.0,7/4/2020,4421,354,114,5,3.204,0.257,0.083,0.004,114015,12947,0.083,0.009
1221,India,20.0,77.0,8/4/2020,5194,773,149,35,3.764,0.56,0.108,0.025,127919,13904,0.093,0.01
1222,India,20.0,77.0,9/4/2020,5734,540,166,17,4.155,0.391,0.12,0.012,144910,16991,0.105,0.012
1223,India,20.0,77.0,10/4/2020,6412,678,199,33,4.646,0.491,0.144,0.024,161330,16420,0.117,0.012
1224,India,20.0,77.0,11/4/2020,7447,1035,239,40,5.396,0.75,0.173,0.029,179374,18044,0.13,0.013
1225,India,20.0,77.0,12/4/2020,8356,909,273,34,6.055,0.659,0.198,0.025,195748,16374,0.142,0.012
1226,India,20.0,77.0,13/4/2020,9152,796,308,35,6.632,0.577,0.223,0.025,217554,21806,0.158,0.016
1227,India,20.0,77.0,14/4/2020,10363,1211,339,31,7.509,0.878,0.246,0.022,244893,27339,0.177,0.02
1228,India,20.0,77.0,15/4/2020,11438,1075,377,38,8.288,0.779,0.273,0.028,274599,29706,0.199,0.022
1229,India,20.0,77.0,16/4/2020,12380,942,414,37,8.971,0.683,0.3,0.027,302956,28357,0.22,0.021
1230,India,20.0,77.0,17/4/2020,13387,1007,437,23,9.701,0.73,0.317,0.017,335123,32167,0.243,0.023
1231,India,20.0,77.0,18/4/2020,14378,991,480,43,10.419,0.718,0.348,0.031,372123,37000,0.27,0.027
1232,India,20.0,77.0,19/4/2020,15712,1334,507,27,11.385,0.967,0.367,0.02,401586,29463,0.291,0.021
1233,India,20.0,77.0,24/4/2020,23077,1684,718,37,16.722,1.22,0.52,0.027,541789,41247,0.393,0.03
1234,India,20.0,77.0,25/4/2020,24506,1429,775,57,17.758,1.036,0.562,0.041,579957,38168,0.42,0.028
1235,India,20.0,77.0,26/4/2020,26496,1990,824,49,19.2,1.442,0.597,0.036,625309,45352,0.453,0.033
1236,India,20.0,77.0,27/4/2020,27892,1396,872,48,20.212,1.012,0.632,0.035,665819,40510,0.482,0.029
1237,India,20.0,77.0,28/4/2020,29435,1543,934,62,21.33,1.118,0.677,0.045,716733,50914,0.519,0.037
1238,India,20.0,77.0,29/4/2020,31332,1897,1007,73,22.704,1.375,0.73,0.053,770764,54031,0.559,0.039
1239,India,20.0,77.0,30/4/2020,33050,1718,1074,67,23.949,1.245,0.778,0.049,830201,59437,0.602,0.043
1240,"Iran, Islamic Republic of",32.0,53.0,9/4/2020,64586,1997,3993,121,768.945,23.776,47.54,1.441,231393,10418,2.755,0.124
1241,"Iran, Islamic Republic of",32.0,53.0,10/4/2020,66220,1634,4110,117,788.399,19.454,48.933,1.393,242568,11175,2.888,0.133
1242,"Iran, Islamic Republic of",32.0,53.0,11/4/2020,68192,1972,4232,122,811.878,23.478,50.385,1.453,251703,9135,2.997,0.109
1243,"Iran, Islamic Republic of",32.0,53.0,12/4/2020,70029,1837,4357,125,833.749,21.871,51.873,1.488,263388,11685,3.136,0.139
1244,"Iran, Islamic Republic of",32.0,53.0,15/4/2020,74877,1574,4683,98,891.468,18.74,55.755,1.167,299204,11845,3.562,0.141
1245,"Iran, Islamic Republic of",32.0,53.0,16/4/2020,76389,1512,4777,94,909.469,18.002,56.874,1.119,310340,11136,3.695,0.133
1246,"Iran, Islamic Republic of",32.0,53.0,17/4/2020,77995,1606,4869,92,928.59,19.121,57.969,1.095,319879,9539,3.808,0.114
1247,"Iran, Islamic Republic of",32.0,53.0,18/4/2020,79494,1499,4958,89,946.437,17.847,59.029,1.06,330137,10258,3.931,0.122
1248,"Iran, Islamic Republic of",32.0,53.0,19/4/2020,80868,1374,5031,73,962.795,16.359,59.898,0.869,341662,11525,4.068,0.137
1249,"Iran, Islamic Republic of",32.0,53.0,20/4/2020,82211,1343,5118,87,978.784,15.989,60.934,1.036,353012,11350,4.203,0.135
1250,"Iran, Islamic Republic of",32.0,53.0,21/4/2020,83505,1294,5209,91,994.191,15.406,62.017,1.083,365723,12711,4.354,0.151
1251,"Iran, Islamic Republic of",32.0,53.0,24/4/2020,87026,1030,5481,90,1036.111,12.263,65.255,1.072,399927,10420,4.761,0.124
1252,"Iran, Islamic Republic of",32.0,53.0,25/4/2020,88194,1168,5574,93,1050.017,13.906,66.363,1.107,410075,10148,4.882,0.121
1253,"Iran, Islamic Republic of",32.0,53.0,26/4/2020,89328,1134,5650,76,1063.518,13.501,67.268,0.905,421313,11238,5.016,0.134
1254,"Iran, Islamic Republic of",32.0,53.0,27/4/2020,90481,1153,5710,60,1077.245,13.727,67.982,0.714,432329,11016,5.147,0.131
